date_time,temperature,humidity,,,AC_SUB_2021_84
6/24/21 4:15 PM,103,21,,,2.555999994
6/24/21 4:30 PM,103,21,,,2.416800022
6/24/21 4:45 PM,103,21,,,2.028000116
6/24/21 5:00 PM,103,21,,,1.807199955
6/24/21 5:15 PM,102.5,21.25,,,1.490399957
6/24/21 5:30 PM,102,21.5,,,1.466400027
6/24/21 5:45 PM,101.5,21.75,,,1.067999959
6/24/21 6:00 PM,101,22,,,0.26879999
6/24/21 6:15 PM,100.75,22.25,,,0.407999992
6/24/21 6:30 PM,100.5,22.5,,,0.355199993
6/24/21 6:45 PM,100.25,22.75,,,0.196799994
6/24/21 7:00 PM,100,23,,,0.083999999
6/24/21 7:15 PM,99.5,22.5,,,0.0288
6/24/21 7:30 PM,99,22,,,0.0024
6/24/21 7:45 PM,98.5,21.5,,,0
6/24/21 8:00 PM,98,21,,,0
6/24/21 8:15 PM,97.5,21.5,,,0
6/24/21 8:30 PM,97,22,,,0
6/24/21 8:45 PM,96.5,22.5,,,0
6/24/21 9:00 PM,96,23,,,0
6/24/21 9:15 PM,95.5,23.75,,,0
6/24/21 9:30 PM,95,24.5,,,0
6/24/21 9:45 PM,94.5,25.25,,,0
6/24/21 10:00 PM,94,26,,,0.0024
6/24/21 10:15 PM,93.25,27,,,0.0072
6/24/21 10:30 PM,92.5,28,,,0
6/24/21 10:45 PM,91.75,29,,,0
6/24/21 11:00 PM,91,30,,,0
6/24/21 11:15 PM,91,30,,,0
6/24/21 11:30 PM,91,30,,,0
6/24/21 11:45 PM,91,30,,,0
6/25/21 12:00 AM,91,30,,,0
6/25/21 12:15 AM,90.5,30,,,0
6/25/21 12:30 AM,90,30,,,0
6/25/21 12:45 AM,89.5,30,,,0.0024
6/25/21 1:00 AM,89,30,,,0.0024
6/25/21 1:15 AM,88.25,31.75,,,0
6/25/21 1:30 AM,87.5,33.5,,,0
6/25/21 1:45 AM,86.75,35.25,,,0
6/25/21 2:00 AM,86,37,,,0
6/25/21 2:15 AM,85.75,37.5,,,0
6/25/21 2:30 AM,85.5,38,,,0
6/25/21 2:45 AM,85.25,38.5,,,0.0024
6/25/21 3:00 AM,85,39,,,0
6/25/21 3:15 AM,84.5,39.25,,,0
6/25/21 3:30 AM,84,39.5,,,0
6/25/21 3:45 AM,83.5,39.75,,,0.0024
6/25/21 4:00 AM,83,40,,,0
6/25/21 4:15 AM,83.5,39,,,0
6/25/21 4:30 AM,84,38,,,0
6/25/21 4:45 AM,84.5,37,,,0
6/25/21 5:00 AM,85,36,,,0
6/25/21 5:15 AM,85.5,35,,,0.0048
6/25/21 5:30 AM,86,34,,,0.038400002
6/25/21 5:45 AM,86.5,33,,,0.091200002
6/25/21 6:00 AM,87,32,,,0.139200002
6/25/21 6:15 AM,87.5,32.25,,,0.184799999
6/25/21 6:30 AM,88,32.5,,,0.252000004
6/25/21 6:45 AM,88.5,32.75,,,0.331200004
6/25/21 7:00 AM,89,33,,,0.448799998
6/25/21 7:15 AM,89.75,31.75,,,0.573599994
6/25/21 7:30 AM,90.5,30.5,,,0.720000029
6/25/21 7:45 AM,91.25,29.25,,,0.897599995
6/25/21 8:00 AM,92,28,,,1.092000008
6/25/21 8:15 AM,93,27.25,,,1.296000004
6/25/21 8:30 AM,94,26.5,,,1.511999965
6/25/21 8:45 AM,95,25.75,,,1.720800042
6/25/21 9:00 AM,96,25,,,1.932000041
6/25/21 9:15 AM,97,24.25,,,2.131200075
6/25/21 9:30 AM,98,23.5,,,2.311199904
6/25/21 9:45 AM,99,22.75,,,2.479199886
6/25/21 10:00 AM,100,22,,,2.647200108
6/25/21 10:15 AM,100.25,21.5,,,2.800800085
6/25/21 10:30 AM,100.5,21,,,2.94720006
6/25/21 10:45 AM,100.75,20.5,,,3.05279994
6/25/21 11:00 AM,101,20,,,3.199199915
6/25/21 11:15 AM,101,19.25,,,3.247200012
6/25/21 11:30 AM,101,18.5,,,2.870399952
6/25/21 11:45 AM,101,17.75,,,3.074399948
6/25/21 12:00 PM,101,17,,,3.067199945
6/25/21 12:15 PM,101.5,17,,,3.859200001
6/25/21 12:30 PM,102,17,,,3.933599949
6/25/21 12:45 PM,102.5,17,,,3.635999918
6/25/21 1:00 PM,103,17,,,3.381599903
6/25/21 1:15 PM,103.25,15.5,,,3.684000015
6/25/21 1:30 PM,103.5,14,,,3.688800097
6/25/21 1:45 PM,103.75,12.5,,,3.645600081
6/25/21 2:00 PM,104,11,,,3.588000059
6/25/21 2:15 PM,104,11.5,,,3.56159997
6/25/21 2:30 PM,104,12,,,3.477600098
6/25/21 2:45 PM,104,12.5,,,3.369600058
6/25/21 3:00 PM,104,13,,,3.273600102
6/25/21 3:15 PM,104.25,12.5,,,3.175199986
6/25/21 3:30 PM,104.5,12,,,3.050400019
6/25/21 3:45 PM,104.75,11.5,,,2.906399965
6/25/21 4:00 PM,105,11,,,2.762399912
6/25/21 4:15 PM,104.75,11.25,,,2.575200081
6/25/21 4:30 PM,104.5,11.5,,,2.38319993
6/25/21 4:45 PM,104.25,11.75,,,2.171999931
6/25/21 5:00 PM,104,12,,,1.963199973
6/25/21 5:15 PM,104,11.75,,,1.728000045
6/25/21 5:30 PM,104,11.5,,,1.478399992
6/25/21 5:45 PM,104,11.25,,,1.223999977
6/25/21 6:00 PM,104,11,,,0.993600011
6/25/21 6:15 PM,103.25,11.75,,,0.720000029
6/25/21 6:30 PM,102.5,12.5,,,0.4824
6/25/21 6:45 PM,101.75,13.25,,,0.249599993
6/25/21 7:00 PM,101,14,,,0.115199998
6/25/21 7:15 PM,100.5,14,,,0.038400002
6/25/21 7:30 PM,100,14,,,0.0048
6/25/21 7:45 PM,99.5,14,,,0
6/25/21 8:00 PM,99,14,,,0
6/25/21 8:15 PM,98.5,14.25,,,0.0024
6/25/21 8:30 PM,98,14.5,,,0
6/25/21 8:45 PM,97.5,14.75,,,0
6/25/21 9:00 PM,97,15,,,0.0048
6/25/21 9:15 PM,96.25,15.25,,,0
6/25/21 9:30 PM,95.5,15.5,,,0.0024
6/25/21 9:45 PM,94.75,15.75,,,0
6/25/21 10:00 PM,94,16,,,0
6/25/21 10:15 PM,93.75,16,,,0
6/25/21 10:30 PM,93.5,16,,,0
6/25/21 10:45 PM,93.25,16,,,0
6/25/21 11:00 PM,93,16,,,0.0024
6/25/21 11:15 PM,92.75,15.5,,,0.0024
6/25/21 11:30 PM,92.5,15,,,0
6/25/21 11:45 PM,92.25,14.5,,,0
6/26/21 12:00 AM,92,14,,,0
6/26/21 12:15 AM,92,13.75,,,0
6/26/21 12:30 AM,92,13.5,,,0
6/26/21 12:45 AM,92,13.25,,,0
6/26/21 1:00 AM,92,13,,,0
6/26/21 1:15 AM,91.5,13.25,,,0
6/26/21 1:30 AM,91,13.5,,,0
6/26/21 1:45 AM,90.5,13.75,,,0
6/26/21 2:00 AM,90,14,,,0
6/26/21 2:15 AM,90,13.75,,,0
6/26/21 2:30 AM,90,13.5,,,0
6/26/21 2:45 AM,90,13.25,,,0
6/26/21 3:00 AM,90,13,,,0
6/26/21 3:15 AM,89.5,13.5,,,0
6/26/21 3:30 AM,89,14,,,0
6/26/21 3:45 AM,88.5,14.5,,,0
6/26/21 4:00 AM,88,15,,,0
6/26/21 4:15 AM,87.5,15.5,,,0
6/26/21 4:30 AM,87,16,,,0
6/26/21 4:45 AM,86.5,16.5,,,0
6/26/21 5:00 AM,86,17,,,0
6/26/21 5:15 AM,86.25,17,,,0.0048
6/26/21 5:30 AM,86.5,17,,,0.045600001
6/26/21 5:45 AM,86.75,17,,,0.091200002
6/26/21 6:00 AM,87,17,,,0.136800006
6/26/21 6:15 AM,87.75,17,,,0.180000007
6/26/21 6:30 AM,88.5,17,,,0.242400006
6/26/21 6:45 AM,89.25,17,,,0.331200004
6/26/21 7:00 AM,90,17,,,0.441599995
6/26/21 7:15 AM,90.5,16.5,,,0.568799973
6/26/21 7:30 AM,91,16,,,0.724799991
6/26/21 7:45 AM,91.5,15.5,,,0.907199979
6/26/21 8:00 AM,92,15,,,1.103999972
6/26/21 8:15 AM,93,14.5,,,1.303200007
6/26/21 8:30 AM,94,14,,,1.514400005
6/26/21 8:45 AM,95,13.5,,,1.723199964
6/26/21 9:00 AM,96,13,,,1.934399962
6/26/21 9:15 AM,96.75,12.5,,,2.133599997
6/26/21 9:30 AM,97.5,12,,,2.337599993
6/26/21 9:45 AM,98.25,11.5,,,2.507999897
6/26/21 10:00 AM,99,11,,,2.697599888
6/26/21 10:15 AM,100,10.5,,,2.880000114
6/26/21 10:30 AM,101,10,,,3.026400089
6/26/21 10:45 AM,102,9.5,,,3.146399975
6/26/21 11:00 AM,103,9,,,3.259200096
6/26/21 11:15 AM,103.25,9.25,,,3.355200052
6/26/21 11:30 AM,103.5,9.5,,,3.446399927
6/26/21 11:45 AM,103.75,9.75,,,3.530400038
6/26/21 12:00 PM,104,10,,,3.588000059
6/26/21 12:15 PM,104.5,9.5,,,3.635999918
6/26/21 12:30 PM,105,9,,,3.686399937
6/26/21 12:45 PM,105.5,8.5,,,3.691200018
6/26/21 1:00 PM,106,8,,,3.72480011
6/26/21 1:15 PM,105.75,8.25,,,3.727200031
6/26/21 1:30 PM,105.5,8.5,,,3.715199947
6/26/21 1:45 PM,105.25,8.75,,,3.684000015
6/26/21 2:00 PM,105,9,,,3.660000086
6/26/21 2:15 PM,105,9,,,3.590399981
6/26/21 2:30 PM,105,9,,,3.513600111
6/26/21 2:45 PM,105,9,,,3.431999922
6/26/21 3:00 PM,105,9,,,3.32159996
6/26/21 3:15 PM,105.5,9,,,3.206399918
6/26/21 3:30 PM,106,9,,,3.081599951
6/26/21 3:45 PM,106.5,9,,,2.925600052
6/26/21 4:00 PM,107,9,,,2.769599915
6/26/21 4:15 PM,106.75,9,,,2.587199926
6/26/21 4:30 PM,106.5,9,,,2.428800106
6/26/21 4:45 PM,106.25,9,,,2.234400034
6/26/21 5:00 PM,106,9,,,2.028000116
6/26/21 5:15 PM,106,9,,,1.802399993
6/26/21 5:30 PM,106,9,,,1.557600021
6/26/21 5:45 PM,106,9,,,1.307999969
6/26/21 6:00 PM,106,9,,,1.067999959
6/26/21 6:15 PM,105.75,9,,,0.768000007
6/26/21 6:30 PM,105.5,9,,,0.513599992
6/26/21 6:45 PM,105.25,9,,,0.376800001
6/26/21 7:00 PM,105,9,,,0.182400003
6/26/21 7:15 PM,104.75,9.25,,,0.043200001
6/26/21 7:30 PM,104.5,9.5,,,0.0048
6/26/21 7:45 PM,104.25,9.75,,,0
6/26/21 8:00 PM,104,10,,,0.0024
6/26/21 8:15 PM,103.5,10.25,,,0
6/26/21 8:30 PM,103,10.5,,,0
6/26/21 8:45 PM,102.5,10.75,,,0
6/26/21 9:00 PM,102,11,,,0.0024
6/26/21 9:15 PM,101.5,11.25,,,0
6/26/21 9:30 PM,101,11.5,,,0.0024
6/26/21 9:45 PM,100.5,11.75,,,0.0024
6/26/21 10:00 PM,100,12,,,0.0024
6/26/21 10:15 PM,98.75,13,,,0.0048
6/26/21 10:30 PM,97.5,14,,,0.0024
6/26/21 10:45 PM,96.25,15,,,0
6/26/21 11:00 PM,95,16,,,0
6/26/21 11:15 PM,94.5,16.5,,,0.0024
6/26/21 11:30 PM,94,17,,,0
6/26/21 11:45 PM,93.5,17.5,,,0
6/27/21 12:00 AM,93,18,,,0.0024
6/27/21 12:15 AM,93.5,17,,,0
6/27/21 12:30 AM,94,16,,,0.0024
6/27/21 12:45 AM,94.5,15,,,0
6/27/21 1:00 AM,95,14,,,0.0024
6/27/21 1:15 AM,94.25,14.25,,,0
6/27/21 1:30 AM,93.5,14.5,,,0
6/27/21 1:45 AM,92.75,14.75,,,0
6/27/21 2:00 AM,92,15,,,0.0024
6/27/21 2:15 AM,91.75,15.25,,,0.0024
6/27/21 2:30 AM,91.5,15.5,,,0
6/27/21 2:45 AM,91.25,15.75,,,0
6/27/21 3:00 AM,91,16,,,0
6/27/21 3:15 AM,89.75,17.25,,,0
6/27/21 3:30 AM,88.5,18.5,,,0
6/27/21 3:45 AM,87.25,19.75,,,0.0024
6/27/21 4:00 AM,86,21,,,0
6/27/21 4:15 AM,85.75,21.75,,,0
6/27/21 4:30 AM,85.5,22.5,,,0
6/27/21 4:45 AM,85.25,23.25,,,0
6/27/21 5:00 AM,85,24,,,0
6/27/21 5:15 AM,85.75,23.5,,,0.0024
6/27/21 5:30 AM,86.5,23,,,0.0288
6/27/21 5:45 AM,87.25,22.5,,,0.0744
6/27/21 6:00 AM,88,22,,,0.122400001
6/27/21 6:15 AM,89.25,20.25,,,0.167999998
6/27/21 6:30 AM,90.5,18.5,,,0.228
6/27/21 6:45 AM,91.75,16.75,,,0.302399993
6/27/21 7:00 AM,93,15,,,0.42719999
6/27/21 7:15 AM,94,14.75,,,0.554400027
6/27/21 7:30 AM,95,14.5,,,0.705600023
6/27/21 7:45 AM,96,14.25,,,0.880800009
6/27/21 8:00 AM,97,14,,,1.087200046
6/27/21 8:15 AM,98,14,,,1.293599963
6/27/21 8:30 AM,99,14,,,1.509600043
6/27/21 8:45 AM,100,14,,,1.720800042
6/27/21 9:00 AM,101,14,,,1.922399998
6/27/21 9:15 AM,102,13.25,,,2.131200075
6/27/21 9:30 AM,103,12.5,,,2.335200071
6/27/21 9:45 AM,104,11.75,,,2.534399986
6/27/21 10:00 AM,105,11,,,2.709599972
6/27/21 10:15 AM,106.25,10.75,,,2.865600109
6/27/21 10:30 AM,107.5,10.5,,,3.007200003
6/27/21 10:45 AM,108.75,10.25,,,3.13199997
6/27/21 11:00 AM,110,10,,,3.244800091
6/27/21 11:15 AM,110,10,,,3.352799892
6/27/21 11:30 AM,110,10,,,3.446399927
6/27/21 11:45 AM,110,10,,,3.520800114
6/27/21 12:00 PM,110,10,,,3.580800057
6/27/21 12:15 PM,110.5,9.75,,,3.640799999
6/27/21 12:30 PM,111,9.5,,,3.700799942
6/27/21 12:45 PM,111.5,9.25,,,3.727200031
6/27/21 1:00 PM,112,9,,,3.746400118
6/27/21 1:15 PM,111.75,9,,,3.729599953
6/27/21 1:30 PM,111.5,9,,,3.703200102
6/27/21 1:45 PM,111.25,9,,,3.686399937
6/27/21 2:00 PM,111,9,,,3.645600081
6/27/21 2:15 PM,111,9,,,3.609600067
6/27/21 2:30 PM,111,9,,,3.573600054
6/27/21 2:45 PM,111,9,,,3.487200022
6/27/21 3:00 PM,111,9,,,3.384000063
6/27/21 3:15 PM,111.25,9,,,3.266400099
6/27/21 3:30 PM,111.5,9,,,3.144000053
6/27/21 3:45 PM,111.75,9,,,2.995199919
6/27/21 4:00 PM,112,9,,,2.824800015
6/27/21 4:15 PM,112,9,,,2.65440011
6/27/21 4:30 PM,112,9,,,2.464799881
6/27/21 4:45 PM,112,9,,,2.265599966
6/27/21 5:00 PM,112,9,,,2.047199965
6/27/21 5:15 PM,111.25,9.25,,,1.816799998
6/27/21 5:30 PM,110.5,9.5,,,1.583999991
6/27/21 5:45 PM,109.75,9.75,,,1.353600025
6/27/21 6:00 PM,109,10,,,1.103999972
6/27/21 6:15 PM,108.75,10,,,0.818400025
6/27/21 6:30 PM,108.5,10,,,0.556800008
6/27/21 6:45 PM,108.25,10,,,0.439200014
6/27/21 7:00 PM,108,10,,,0.275999993
6/27/21 7:15 PM,108,9.75,,,0.062399998
6/27/21 7:30 PM,108,9.5,,,0.009600001
6/27/21 7:45 PM,108,9.25,,,0
6/27/21 8:00 PM,108,9,,,0.0024
6/27/21 8:15 PM,107.75,9,,,0
6/27/21 8:30 PM,107.5,9,,,0.0024
6/27/21 8:45 PM,107.25,9,,,0
6/27/21 9:00 PM,107,9,,,0
6/27/21 9:15 PM,106.25,9.25,,,0
6/27/21 9:30 PM,105.5,9.5,,,0
6/27/21 9:45 PM,104.75,9.75,,,0
6/27/21 10:00 PM,104,10,,,0
6/27/21 10:15 PM,103.5,10,,,0
6/27/21 10:30 PM,103,10,,,0
6/27/21 10:45 PM,102.5,10,,,0
6/27/21 11:00 PM,102,10,,,0.0024
6/27/21 11:15 PM,102,9.75,,,0
6/27/21 11:30 PM,102,9.5,,,0.0048
6/27/21 11:45 PM,102,9.25,,,0
6/28/21 12:00 AM,102,9,,,0
6/28/21 12:15 AM,100.5,11,,,0
6/28/21 12:30 AM,99,13,,,0
6/28/21 12:45 AM,97.5,15,,,0
6/28/21 1:00 AM,96,17,,,0
6/28/21 1:15 AM,95.25,18,,,0
6/28/21 1:30 AM,94.5,19,,,0.0024
6/28/21 1:45 AM,93.75,20,,,0.0024
6/28/21 2:00 AM,93,21,,,0
6/28/21 2:15 AM,92.75,21.25,,,0.0024
6/28/21 2:30 AM,92.5,21.5,,,0
6/28/21 2:45 AM,92.25,21.75,,,0.0024
6/28/21 3:00 AM,92,22,,,0.0024
6/28/21 3:15 AM,91.5,22.75,,,0.0024
6/28/21 3:30 AM,91,23.5,,,0
6/28/21 3:45 AM,90.5,24.25,,,0
6/28/21 4:00 AM,90,25,,,0
6/28/21 4:15 AM,89.75,25.25,,,0
6/28/21 4:30 AM,89.5,25.5,,,0
6/28/21 4:45 AM,89.25,25.75,,,0
6/28/21 5:00 AM,89,26,,,0
6/28/21 5:15 AM,89.25,26.25,,,0.0048
6/28/21 5:30 AM,89.5,26.5,,,0.043200001
6/28/21 5:45 AM,89.75,26.75,,,0.081600003
6/28/21 6:00 AM,90,27,,,0.117600001
6/28/21 6:15 AM,90.75,26,,,0.160799995
6/28/21 6:30 AM,91.5,25,,,0.220799997
6/28/21 6:45 AM,92.25,24,,,0.307200015
6/28/21 7:00 AM,93,23,,,0.424800009
6/28/21 7:15 AM,93.5,23,,,0.549600005
6/28/21 7:30 AM,94,23,,,0.710399985
6/28/21 7:45 AM,94.5,23,,,0.897599995
6/28/21 8:00 AM,95,23,,,1.103999972
6/28/21 8:15 AM,95.75,22.5,,,1.31280005
6/28/21 8:30 AM,96.5,22,,,1.531200051
6/28/21 8:45 AM,97.25,21.5,,,1.754400015
6/28/21 9:00 AM,98,21,,,1.963199973
6/28/21 9:15 AM,98.5,20.75,,,2.174400091
6/28/21 9:30 AM,99,20.5,,,2.380800009
6/28/21 9:45 AM,99.5,20.25,,,2.563199997
6/28/21 10:00 AM,100,20,,,2.738399983
6/28/21 10:15 AM,100.5,19.5,,,2.89199996
6/28/21 10:30 AM,101,19,,,3.043200016
6/28/21 10:45 AM,101.5,18.5,,,3.180000067
6/28/21 11:00 AM,102,18,,,3.302400112
6/28/21 11:15 AM,102.25,17.75,,,3.405600071
6/28/21 11:30 AM,102.5,17.5,,,3.496799946
6/28/21 11:45 AM,102.75,17.25,,,3.56159997
6/28/21 12:00 PM,103,17,,,3.645600081
6/28/21 12:15 PM,103.5,16.25,,,3.720000029
6/28/21 12:30 PM,104,15.5,,,3.753599882
6/28/21 12:45 PM,104.5,14.75,,,3.794399977
6/28/21 1:00 PM,105,14,,,3.803999901
6/28/21 1:15 PM,105.75,13.5,,,3.806400061
6/28/21 1:30 PM,106.5,13,,,3.782399893
6/28/21 1:45 PM,107.25,12.5,,,3.779999971
6/28/21 2:00 PM,108,12,,,3.739200115
6/28/21 2:15 PM,108,12,,,3.693599939
6/28/21 2:30 PM,108,12,,,3.61439991
6/28/21 2:45 PM,108,12,,,3.532799959
6/28/21 3:00 PM,108,12,,,3.448800087
6/28/21 3:15 PM,107.5,12.25,,,3.369600058
6/28/21 3:30 PM,107,12.5,,,3.218400002
6/28/21 3:45 PM,106.5,12.75,,,3.069600105
6/28/21 4:00 PM,106,13,,,2.915999889
6/28/21 4:15 PM,106,13,,,2.736000061
6/28/21 4:30 PM,106,13,,,2.553600073
6/28/21 4:45 PM,106,13,,,2.356800079
6/28/21 5:00 PM,106,13,,,2.145600081
6/28/21 5:15 PM,105.75,13,,,1.922399998
6/28/21 5:30 PM,105.5,13,,,1.682399988
6/28/21 5:45 PM,105.25,13,,,1.430400014
6/28/21 6:00 PM,105,13,,,1.187999964
6/28/21 6:15 PM,104.5,13.25,,,0.864000022
6/28/21 6:30 PM,104,13.5,,,0.588
6/28/21 6:45 PM,103.5,13.75,,,0.484800011
6/28/21 7:00 PM,103,14,,,0.302399993
6/28/21 7:15 PM,102.75,14.25,,,0.059999999
6/28/21 7:30 PM,102.5,14.5,,,0.0072
6/28/21 7:45 PM,102.25,14.75,,,0
6/28/21 8:00 PM,102,15,,,0
6/28/21 8:15 PM,101,16.5,,,0.0024
6/28/21 8:30 PM,100,18,,,0
6/28/21 8:45 PM,99,19.5,,,0
6/28/21 9:00 PM,98,21,,,0
6/28/21 9:15 PM,97.25,21.75,,,0
6/28/21 9:30 PM,96.5,22.5,,,0.0024
6/28/21 9:45 PM,95.75,23.25,,,0.0048
6/28/21 10:00 PM,95,24,,,0.0024
6/28/21 10:15 PM,94.75,24,,,0
6/28/21 10:30 PM,94.5,24,,,0
6/28/21 10:45 PM,94.25,24,,,0
6/28/21 11:00 PM,94,24,,,0
6/28/21 11:15 PM,93.75,24,,,0.0024
6/28/21 11:30 PM,93.5,24,,,0
6/28/21 11:45 PM,93.25,24,,,0
6/29/21 12:00 AM,93,24,,,0
6/29/21 12:15 AM,92.5,24.5,,,0.0024
6/29/21 12:30 AM,92,25,,,0
6/29/21 12:45 AM,91.5,25.5,,,0
6/29/21 1:00 AM,91,26,,,0
6/29/21 1:15 AM,90.5,26.75,,,0
6/29/21 1:30 AM,90,27.5,,,0.0024
6/29/21 1:45 AM,89.5,28.25,,,0.0024
6/29/21 2:00 AM,89,29,,,0
6/29/21 2:15 AM,88.75,29.75,,,0
6/29/21 2:30 AM,88.5,30.5,,,0
6/29/21 2:45 AM,88.25,31.25,,,0
6/29/21 3:00 AM,88,32,,,0
6/29/21 3:15 AM,87.75,32,,,0
6/29/21 3:30 AM,87.5,32,,,0
6/29/21 3:45 AM,87.25,32,,,0
6/29/21 4:00 AM,87,32,,,0
6/29/21 4:15 AM,87,31.75,,,0
6/29/21 4:30 AM,87,31.5,,,0
6/29/21 4:45 AM,87,31.25,,,0
6/29/21 5:00 AM,87,31,,,0
6/29/21 5:15 AM,87,31.25,,,0.0024
6/29/21 5:30 AM,87,31.5,,,0.033599999
6/29/21 5:45 AM,87,31.75,,,0.0744
6/29/21 6:00 AM,87,32,,,0.119999997
6/29/21 6:15 AM,87.75,31.5,,,0.158399999
6/29/21 6:30 AM,88.5,31,,,0.213599995
6/29/21 6:45 AM,89.25,30.5,,,0.300000012
6/29/21 7:00 AM,90,30,,,0.412800014
6/29/21 7:15 AM,90.5,29.5,,,0.544799984
6/29/21 7:30 AM,91,29,,,0.705600023
6/29/21 7:45 AM,91.5,28.5,,,0.895200014
6/29/21 8:00 AM,92,28,,,1.092000008
6/29/21 8:15 AM,92.75,27.25,,,1.298400044
6/29/21 8:30 AM,93.5,26.5,,,1.531200051
6/29/21 8:45 AM,94.25,25.75,,,1.764000058
6/29/21 9:00 AM,95,25,,,1.980000019
6/29/21 9:15 AM,95.25,24.75,,,2.217600107
6/29/21 9:30 AM,95.5,24.5,,,2.424000025
6/29/21 9:45 AM,95.75,24.25,,,2.608799934
6/29/21 10:00 AM,96,24,,,2.776799917
6/29/21 10:15 AM,96.75,23.5,,,2.94720006
6/29/21 10:30 AM,97.5,23,,,3.117599964
6/29/21 10:45 AM,98.25,22.5,,,3.252000094
6/29/21 11:00 AM,99,22,,,3.37680006
6/29/21 11:15 AM,99.5,21.5,,,3.4848001
6/29/21 11:30 AM,100,21,,,3.563999891
6/29/21 11:45 AM,100.5,20.5,,,3.674400091
6/29/21 12:00 PM,101,20,,,3.772799969
6/29/21 12:15 PM,101,20,,,3.818399906
6/29/21 12:30 PM,101,20,,,3.875999928
6/29/21 12:45 PM,101,20,,,3.878400087
6/29/21 1:00 PM,101,20,,,3.900000095
6/29/21 1:15 PM,101.5,19.25,,,3.895200014
6/29/21 1:30 PM,102,18.5,,,3.88560009
6/29/21 1:45 PM,102.5,17.75,,,3.864000082
6/29/21 2:00 PM,103,17,,,3.803999901
6/29/21 2:15 PM,103.25,16.75,,,3.739200115
6/29/21 2:30 PM,103.5,16.5,,,3.652800083
6/29/21 2:45 PM,103.75,16.25,,,3.588000059
6/29/21 3:00 PM,104,16,,,3.492000103
6/29/21 3:15 PM,103.75,16.25,,,3.381599903
6/29/21 3:30 PM,103.5,16.5,,,3.261600018
6/29/21 3:45 PM,103.25,16.75,,,3.13199997
6/29/21 4:00 PM,103,17,,,2.966399908
6/29/21 4:15 PM,102.75,17,,,2.805599928
6/29/21 4:30 PM,102.5,17,,,2.620800018
6/29/21 4:45 PM,102.25,17,,,2.428800106
6/29/21 5:00 PM,102,17,,,2.217600107
6/29/21 5:15 PM,102,16.75,,,1.999199987
6/29/21 5:30 PM,102,16.5,,,1.759199977
6/29/21 5:45 PM,102,16.25,,,1.509600043
6/29/21 6:00 PM,102,16,,,1.25759995
6/29/21 6:15 PM,101.75,16,,,0.921599984
6/29/21 6:30 PM,101.5,16,,,0.614400029
6/29/21 6:45 PM,101.25,16,,,0.511200011
6/29/21 7:00 PM,101,16,,,0.328799993
6/29/21 7:15 PM,101,16.25,,,0.067199998
6/29/21 7:30 PM,101,16.5,,,0.012
6/29/21 7:45 PM,101,16.75,,,0.0024
6/29/21 8:00 PM,101,17,,,0
6/29/21 8:15 PM,100,18,,,0
6/29/21 8:30 PM,99,19,,,0
6/29/21 8:45 PM,98,20,,,0
6/29/21 9:00 PM,97,21,,,0
6/29/21 9:15 PM,97,20.75,,,0.0024
6/29/21 9:30 PM,97,20.5,,,0.0024
6/29/21 9:45 PM,97,20.25,,,0.0024
6/29/21 10:00 PM,97,20,,,0.0024
6/29/21 10:15 PM,96.5,20.5,,,0
6/29/21 10:30 PM,96,21,,,0.0024
6/29/21 10:45 PM,95.5,21.5,,,0
6/29/21 11:00 PM,95,22,,,0
6/29/21 11:15 PM,94.25,22.75,,,0
6/29/21 11:30 PM,93.5,23.5,,,0
6/29/21 11:45 PM,92.75,24.25,,,0
6/30/21 12:00 AM,92,25,,,0
6/30/21 12:15 AM,92,25,,,0
6/30/21 12:30 AM,92,25,,,0
6/30/21 12:45 AM,92,25,,,0
6/30/21 1:00 AM,92,25,,,0
6/30/21 1:15 AM,92,25.25,,,0
6/30/21 1:30 AM,92,25.5,,,0
6/30/21 1:45 AM,92,25.75,,,0
6/30/21 2:00 AM,92,26,,,0
6/30/21 2:15 AM,92,26.25,,,0
6/30/21 2:30 AM,92,26.5,,,0
6/30/21 2:45 AM,92,26.75,,,0
6/30/21 3:00 AM,92,27,,,0
6/30/21 3:15 AM,91.5,28,,,0.0024
6/30/21 3:30 AM,91,29,,,0
6/30/21 3:45 AM,90.5,30,,,0
6/30/21 4:00 AM,90,31,,,0
6/30/21 4:15 AM,90,31.25,,,0
6/30/21 4:30 AM,90,31.5,,,0
6/30/21 4:45 AM,90,31.75,,,0
6/30/21 5:00 AM,90,32,,,0
6/30/21 5:15 AM,90,32.25,,,0.0048
6/30/21 5:30 AM,90,32.5,,,0.048
6/30/21 5:45 AM,90,32.75,,,0.110399999
6/30/21 6:00 AM,90,33,,,0.163200006
6/30/21 6:15 AM,90.25,33,,,0.177599996
6/30/21 6:30 AM,90.5,33,,,0.1752
6/30/21 6:45 AM,90.75,33,,,0.29519999
6/30/21 7:00 AM,91,33,,,0.412800014
6/30/21 7:15 AM,91.75,32.25,,,0.551999986
6/30/21 7:30 AM,92.5,31.5,,,0.575999975
6/30/21 7:45 AM,93.25,30.75,,,0.369599998
6/30/21 8:00 AM,94,30,,,0.957599998
6/30/21 8:15 AM,94.75,29.5,,,1.324800015
6/30/21 8:30 AM,95.5,29,,,1.550400019
6/30/21 8:45 AM,96.25,28.5,,,1.76880002
6/30/21 9:00 AM,97,28,,,1.987200022
6/30/21 9:15 AM,97,27.75,,,2.243999958
